latitude,longitude,duration,restriction_code,category,marker_colour,restriction_summary,on_street,street_from,street_to,parking_zone
-37.79494701546585,144.97167049003838,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Clarendon Street,Albert Street,Victoria Parade,7053
-37.7949123189659,144.97134759145723,Loading zone,LZ30,Loading zone,yellow,Mon-Fri 07:00:00-16:00:00 LZ30,Clarendon Street,Albert Street,Victoria Parade,7053
-37.7949123189659,144.97134759145723,2P,MP2P,Metered parking,green,Mon-Fri 16:00:00-19:00:00 MP2P,Clarendon Street,Albert Street,Victoria Parade,7053
-37.7949123189659,144.97134759145723,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Clarendon Street,Albert Street,Victoria Parade,7053
-37.7949123189659,144.97134759145723,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Clarendon Street,Albert Street,Victoria Parade,7053
-37.794905845458956,144.9712873309125,Loading zone,LZ30,Loading zone,yellow,Mon-Fri 07:00:00-16:00:00 LZ30,Clarendon Street,Albert Street,Victoria Parade,7053
-37.794905845458956,144.9712873309125,2P,MP2P,Metered parking,green,Mon-Fri 16:00:00-19:00:00 MP2P,Clarendon Street,Albert Street,Victoria Parade,7053
-37.794905845458956,144.9712873309125,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Clarendon Street,Albert Street,Victoria Parade,7053
-37.794905845458956,144.9712873309125,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Clarendon Street,Albert Street,Victoria Parade,7053
-37.79506182972317,144.97271754964473,Loading zone,LZ30,Loading zone,yellow,Mon-Fri 07:00:00-16:00:00 LZ30,Clarendon Street,Albert Street,Victoria Parade,7053
-37.79506182972317,144.97271754964473,2P,MP2P,Metered parking,green,Mon-Fri 16:00:00-19:00:00 MP2P,Clarendon Street,Albert Street,Victoria Parade,7053
-37.79506182972317,144.97271754964473,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Clarendon Street,Albert Street,Victoria Parade,7053
-37.79506182972317,144.97271754964473,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Clarendon Street,Albert Street,Victoria Parade,7053
-37.795050730658254,144.97261487811386,Loading zone,LZ30,Loading zone,yellow,Mon-Fri 07:00:00-16:00:00 LZ30,Clarendon Street,Albert Street,Victoria Parade,7053
-37.795050730658254,144.97261487811386,2P,MP2P,Metered parking,green,Mon-Fri 16:00:00-19:00:00 MP2P,Clarendon Street,Albert Street,Victoria Parade,7053
-37.795050730658254,144.97261487811386,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Clarendon Street,Albert Street,Victoria Parade,7053
-37.795050730658254,144.97261487811386,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Clarendon Street,Albert Street,Victoria Parade,7053
-37.795019908030056,144.97234003956544,Loading zone,LZ30,Loading zone,yellow,Mon-Fri 07:00:00-16:00:00 LZ30,Clarendon Street,Albert Street,Victoria Parade,7053
-37.795019908030056,144.97234003956544,2P,MP2P,Metered parking,green,Mon-Fri 16:00:00-19:00:00 MP2P,Clarendon Street,Albert Street,Victoria Parade,7053
-37.795019908030056,144.97234003956544,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Clarendon Street,Albert Street,Victoria Parade,7053
-37.795019908030056,144.97234003956544,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Clarendon Street,Albert Street,Victoria Parade,7053
-37.806393743674285,144.966075180882,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Lygon Street,Victoria Street,Queensberry Street,7076
-37.806393743674285,144.966075180882,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-19:00:00 MP2P,Lygon Street,Victoria Street,Queensberry Street,7076
-37.806342299359855,144.96608413700358,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Lygon Street,Victoria Street,Queensberry Street,7076
-37.806342299359855,144.96608413700358,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-19:00:00 MP2P,Lygon Street,Victoria Street,Queensberry Street,7076
-37.80628844687699,144.96609349417764,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Lygon Street,Victoria Street,Queensberry Street,7076
-37.80628844687699,144.96609349417764,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-19:00:00 MP2P,Lygon Street,Victoria Street,Queensberry Street,7076
-37.80623453198583,144.966102850457,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Lygon Street,Victoria Street,Queensberry Street,7076
-37.80623453198583,144.966102850457,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-19:00:00 MP2P,Lygon Street,Victoria Street,Queensberry Street,7076
-37.806180980721045,144.96611215145987,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Lygon Street,Victoria Street,Queensberry Street,7076
-37.806180980721045,144.96611215145987,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-19:00:00 MP2P,Lygon Street,Victoria Street,Queensberry Street,7076
-37.80612718204307,144.96612150454922,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Lygon Street,Victoria Street,Queensberry Street,7076
-37.80612718204307,144.96612150454922,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-19:00:00 MP2P,Lygon Street,Victoria Street,Queensberry Street,7076
-37.80607281981847,144.96613095106756,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Lygon Street,Victoria Street,Queensberry Street,7076
-37.80607281981847,144.96613095106756,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-19:00:00 MP2P,Lygon Street,Victoria Street,Queensberry Street,7076
-37.80601878985087,144.96614033993342,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Lygon Street,Victoria Street,Queensberry Street,7076
-37.80601878985087,144.96614033993342,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-19:00:00 MP2P,Lygon Street,Victoria Street,Queensberry Street,7076
-37.80591632692924,144.96615814371535,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Lygon Street,Victoria Street,Queensberry Street,7076
-37.80591632692924,144.96615814371535,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-19:00:00 MP2P,Lygon Street,Victoria Street,Queensberry Street,7076
-37.805866768962055,144.96616675046732,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Lygon Street,Victoria Street,Queensberry Street,7076
-37.805866768962055,144.96616675046732,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-19:00:00 MP2P,Lygon Street,Victoria Street,Queensberry Street,7076
-37.805815612597556,144.9661756391656,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Lygon Street,Victoria Street,Queensberry Street,7076
-37.805815612597556,144.9661756391656,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-19:00:00 MP2P,Lygon Street,Victoria Street,Queensberry Street,7076
-37.80576400385078,144.96618460609042,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Lygon Street,Victoria Street,Queensberry Street,7076
-37.80576400385078,144.96618460609042,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-19:00:00 MP2P,Lygon Street,Victoria Street,Queensberry Street,7076
-37.80571210758782,144.96619362350773,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Lygon Street,Victoria Street,Queensberry Street,7076
-37.80571210758782,144.96619362350773,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-19:00:00 MP2P,Lygon Street,Victoria Street,Queensberry Street,7076
-37.80566047188418,144.96620259039165,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Lygon Street,Victoria Street,Queensberry Street,7076
-37.80566047188418,144.96620259039165,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-19:00:00 MP2P,Lygon Street,Victoria Street,Queensberry Street,7076
-37.805608556301124,144.96621162204818,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Lygon Street,Victoria Street,Queensberry Street,7076
-37.805608556301124,144.96621162204818,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-19:00:00 MP2P,Lygon Street,Victoria Street,Queensberry Street,7076
-37.805558555235734,144.9662203026023,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Lygon Street,Victoria Street,Queensberry Street,7076
-37.805558555235734,144.9662203026023,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-19:00:00 MP2P,Lygon Street,Victoria Street,Queensberry Street,7076
-37.80641652807154,144.96583221044196,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Lygon Street,Victoria Street,Queensberry Street,7076
-37.80641652807154,144.96583221044196,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-19:00:00 MP2P,Lygon Street,Victoria Street,Queensberry Street,7076
-37.806362079329006,144.96584162315787,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Lygon Street,Victoria Street,Queensberry Street,7076
-37.806362079329006,144.96584162315787,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-19:00:00 MP2P,Lygon Street,Victoria Street,Queensberry Street,7076
-37.80630762966446,144.96585103527786,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Lygon Street,Victoria Street,Queensberry Street,7076
-37.80630762966446,144.96585103527786,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-19:00:00 MP2P,Lygon Street,Victoria Street,Queensberry Street,7076
-37.806995795423745,144.97322651483523,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Nicholson Street,Victoria Street,Carlton Street,7081
-37.806995795423745,144.97322651483523,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Nicholson Street,Victoria Street,Carlton Street,7081
-37.806995795423745,144.97322651483523,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Nicholson Street,Victoria Street,Carlton Street,7081
-37.8069450486633,144.97323522855623,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Nicholson Street,Victoria Street,Carlton Street,7081
-37.8069450486633,144.97323522855623,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Nicholson Street,Victoria Street,Carlton Street,7081
-37.8069450486633,144.97323522855623,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Nicholson Street,Victoria Street,Carlton Street,7081
-37.80689361854845,144.97324406030737,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Nicholson Street,Victoria Street,Carlton Street,7081
-37.80689361854845,144.97324406030737,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Nicholson Street,Victoria Street,Carlton Street,7081
-37.80689361854845,144.97324406030737,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Nicholson Street,Victoria Street,Carlton Street,7081
-37.80684173874762,144.97325296739342,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Nicholson Street,Victoria Street,Carlton Street,7081
-37.80684173874762,144.97325296739342,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Nicholson Street,Victoria Street,Carlton Street,7081
-37.80684173874762,144.97325296739342,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Nicholson Street,Victoria Street,Carlton Street,7081
-37.80679009928165,144.97326183494033,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Nicholson Street,Victoria Street,Carlton Street,7081
-37.80679009928165,144.97326183494033,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Nicholson Street,Victoria Street,Carlton Street,7081
-37.80679009928165,144.97326183494033,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Nicholson Street,Victoria Street,Carlton Street,7081
-37.802207077793355,144.9609705575371,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Pelham Street,Bouverie Street,Leicester Street,7084
-37.802207077793355,144.9609705575371,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Pelham Street,Bouverie Street,Leicester Street,7084
-37.802207077793355,144.9609705575371,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Pelham Street,Bouverie Street,Leicester Street,7084
-37.80220387416213,144.9609413122746,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Pelham Street,Bouverie Street,Leicester Street,7084
-37.80220387416213,144.9609413122746,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Pelham Street,Bouverie Street,Leicester Street,7084
-37.80220387416213,144.9609413122746,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Pelham Street,Bouverie Street,Leicester Street,7084
-37.802223746396926,144.96111707151726,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Pelham Street,Bouverie Street,Leicester Street,7084
-37.802223746396926,144.96111707151726,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Pelham Street,Bouverie Street,Leicester Street,7084
-37.802223746396926,144.96111707151726,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Pelham Street,Bouverie Street,Leicester Street,7084
-37.80221348499492,144.96102904863818,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Pelham Street,Bouverie Street,Leicester Street,7084
-37.80221348499492,144.96102904863818,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Pelham Street,Bouverie Street,Leicester Street,7084
-37.80221348499492,144.96102904863818,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Pelham Street,Bouverie Street,Leicester Street,7084
-37.80221028139775,144.96099980337007,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Pelham Street,Bouverie Street,Leicester Street,7084
-37.80221028139775,144.96099980337007,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Pelham Street,Bouverie Street,Leicester Street,7084
-37.80221028139775,144.96099980337007,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Pelham Street,Bouverie Street,Leicester Street,7084
-37.80222694998491,144.9611463167968,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Pelham Street,Bouverie Street,Leicester Street,7084
-37.80222694998491,144.9611463167968,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Pelham Street,Bouverie Street,Leicester Street,7084
-37.80222694998491,144.9611463167968,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Pelham Street,Bouverie Street,Leicester Street,7084
-37.80223015354606,144.96117556264676,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Pelham Street,Bouverie Street,Leicester Street,7084
-37.80223015354606,144.96117556264676,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Pelham Street,Bouverie Street,Leicester Street,7084
-37.80223015354606,144.96117556264676,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Pelham Street,Bouverie Street,Leicester Street,7084
-37.80223335664963,144.96120480793184,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Pelham Street,Bouverie Street,Leicester Street,7084
-37.80223335664963,144.96120480793184,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Pelham Street,Bouverie Street,Leicester Street,7084
-37.80223335664963,144.96120480793184,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Pelham Street,Bouverie Street,Leicester Street,7084
-37.802242080448615,144.96129218606376,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Pelham Street,Bouverie Street,Leicester Street,7084
-37.802242080448615,144.96129218606376,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Pelham Street,Bouverie Street,Leicester Street,7084
-37.802242080448615,144.96129218606376,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Pelham Street,Bouverie Street,Leicester Street,7084
-37.802245282357404,144.9613214313597,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Pelham Street,Bouverie Street,Leicester Street,7084
-37.802245282357404,144.9613214313597,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Pelham Street,Bouverie Street,Leicester Street,7084
-37.802245282357404,144.9613214313597,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Pelham Street,Bouverie Street,Leicester Street,7084
-37.80224848587544,144.961350677226,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Pelham Street,Bouverie Street,Leicester Street,7084
-37.80224848587544,144.961350677226,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Pelham Street,Bouverie Street,Leicester Street,7084
-37.80224848587544,144.961350677226,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Pelham Street,Bouverie Street,Leicester Street,7084
-37.80225856919544,144.9614389418973,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Pelham Street,Bouverie Street,Leicester Street,7084
-37.80225856919544,144.9614389418973,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Pelham Street,Bouverie Street,Leicester Street,7084
-37.80225856919544,144.9614389418973,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Pelham Street,Bouverie Street,Leicester Street,7084
-37.80226177268457,144.96146818720734,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Pelham Street,Bouverie Street,Leicester Street,7084
-37.80226177268457,144.96146818720734,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Pelham Street,Bouverie Street,Leicester Street,7084
-37.80226177268457,144.96146818720734,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Pelham Street,Bouverie Street,Leicester Street,7084
-37.8022649761665,144.96149743252016,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Pelham Street,Bouverie Street,Leicester Street,7084
-37.8022649761665,144.96149743252016,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Pelham Street,Bouverie Street,Leicester Street,7084
-37.8022649761665,144.96149743252016,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Pelham Street,Bouverie Street,Leicester Street,7084
-37.80226817919086,144.96152667783582,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Pelham Street,Bouverie Street,Leicester Street,7084
-37.80226817919086,144.96152667783582,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Pelham Street,Bouverie Street,Leicester Street,7084
-37.80226817919086,144.96152667783582,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Pelham Street,Bouverie Street,Leicester Street,7084
-37.802277599315886,144.96161438831626,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Pelham Street,Bouverie Street,Leicester Street,7084
-37.802277599315886,144.96161438831626,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Pelham Street,Bouverie Street,Leicester Street,7084
-37.802277599315886,144.96161438831626,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Pelham Street,Bouverie Street,Leicester Street,7084
-37.802280763677544,144.9616436342106,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Pelham Street,Bouverie Street,Leicester Street,7084
-37.802280763677544,144.9616436342106,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Pelham Street,Bouverie Street,Leicester Street,7084
